"PathwayID"	"PathwayName"	"GeneList"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d029209_T003.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d033670_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d005849_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d028512_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d033645_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d042153_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d013469_T002.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d013920_T002.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d014911_T004.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d045910_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d020697_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d051490_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d031777_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d047457_T002.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d000053_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d032539_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d029979_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d050008_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d008509_T002.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d029211_T003.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d007082_T001.1"
"PWY-6351"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis"	"Zm00001d004955_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d037099_T012.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d045041_T015.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d033300_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d042595_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d018768_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d018303_T006.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d027916_T006.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d013924_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d003169_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d013770_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d048258_T012.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d053935_T004.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d035030_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d042662_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d001957_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d040901_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d050089_T003.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d020414_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d035004_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d049734_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d032540_T006.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d037223_T003.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d002940_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d037332_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d029443_T005.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d022291_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d032238_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d048077_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d023270_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d052028_T004.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d038540_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d050219_T004.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d018382_T011.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d022391_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d029209_T003.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d033670_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d005849_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d028512_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d033645_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d042153_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d013469_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d013920_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d014911_T004.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d045910_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d020697_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d051490_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d031777_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d047457_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d000053_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d032539_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d029979_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d050008_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d008509_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d029211_T003.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d007082_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d004955_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d043851_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d044016_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d036631_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d046972_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d004249_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d045757_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d008265_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d009741_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d020828_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d013442_T047.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d049076_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d030412_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d040671_T002.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d026559_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d005966_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d040398_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d007520_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d046016_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d037056_T001.1"
"PWY-6352"	"3-phosphoinositide biosynthesis"	"Zm00001d010516_T001.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d033300_T001.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d034410_T001.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d038830_T002.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d021014_T001.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d043653_T004.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d043639_T001.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d018929_T002.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d006063_T002.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d039582_T002.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d019672_T002.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d021172_T002.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d019611_T001.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d038831_T001.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d013090_T002.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d051466_T001.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d052232_T002.1"
"PWY-6363"	"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation"	"Zm00001d021762_T001.1"
"PWY-6367"	"D-<i>myo</i>-inositol-5-phosphate metabolism"	"Zm00001d028746_T001.1"
"PWY-6367"	"D-<i>myo</i>-inositol-5-phosphate metabolism"	"Zm00001d047447_T002.1"
"PWY-6367"	"D-<i>myo</i>-inositol-5-phosphate metabolism"	"Zm00001d006231_T001.1"
"PWY-6367"	"D-<i>myo</i>-inositol-5-phosphate metabolism"	"Zm00001d007229_T001.1"
"PWY-6367"	"D-<i>myo</i>-inositol-5-phosphate metabolism"	"Zm00001d014903_T001.1"
"PWY-6367"	"D-<i>myo</i>-inositol-5-phosphate metabolism"	"Zm00001d014906_T003.1"
"PWY-6367"	"D-<i>myo</i>-inositol-5-phosphate metabolism"	"Zm00001d031973_T001.1"
"PWY-6367"	"D-<i>myo</i>-inositol-5-phosphate metabolism"	"Zm00001d013393_T001.1"
"PWY-6369"	"inositol pyrophosphates biosynthesis"	"Zm00001d026514_T002.1"
"PWY-6369"	"inositol pyrophosphates biosynthesis"	"Zm00001d001974_T001.1"
"PWY-6369"	"inositol pyrophosphates biosynthesis"	"Zm00001d033551_T044.1"
"PWY-6369"	"inositol pyrophosphates biosynthesis"	"Zm00001d043286_T002.1"
"PWY-6369"	"inositol pyrophosphates biosynthesis"	"Zm00001d043283_T001.1"
"PWY-6369"	"inositol pyrophosphates biosynthesis"	"Zm00001d043284_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d042980_T002.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d053144_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d011107_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d040701_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d048800_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d035462_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d014914_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d038073_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d012456_T004.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d022060_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d042594_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d026369_T002.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d026370_T001.1"
"PWY-641"	"proanthocyanidins biosynthesis from flavanols"	"Zm00001d026371_T001.1"
"PWY-6440"	"spermine and spermidine degradation II"	"MPAO"
"PWY-6440"	"spermine and spermidine degradation II"	"Zm00001d028172_T001.1"
"PWY-6440"	"spermine and spermidine degradation II"	"Zm00001d024281_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d029714_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d002684_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d018102_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d024647_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d002266_T013.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d026586_T003.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d038952_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d014216_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d026334_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d043681_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d037642_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d036513_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d041784_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d001883_T008.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d018313_T001.1"
"PWY-6441"	"spermine and spermidine degradation III"	"Zm00001d039794_T001.1"
"PWY-6442"	"spermidine hydroxycinnamic acid conjugates biosynthesis"	"Zm00001d035064_T001.1"
"PWY-6442"	"spermidine hydroxycinnamic acid conjugates biosynthesis"	"Zm00001d035057_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d001849_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d027499_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d027535_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d045679_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d027534_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d037318_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d048446_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d015025_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d020933_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d003015_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d051166_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d051426_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d051161_T003.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d053619_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d017274_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d008712_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d022167_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d003016_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d029015_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d051163_T002.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d027249_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d051164_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d017275_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d017279_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d017276_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d033286_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d042538_T001.1"
"PWY-6446"	"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)"	"Zm00001d041448_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d001849_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d027499_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d027535_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d045679_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d027534_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d037318_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d048446_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d015025_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d020933_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d003015_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d051166_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d051426_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d051161_T003.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d053619_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d017274_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d008712_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d022167_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d003016_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d029015_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d051163_T002.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d027249_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d051164_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d017275_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d017279_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d017276_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d033286_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d042538_T001.1"
"PWY-6457"	"<i>trans</i>-cinnamoyl-CoA biosynthesis"	"Zm00001d041448_T001.1"
"PWY-6466"	"pyridoxal 5'-phosphate biosynthesis II"	"Zm00001d053981_T002.1"
"PWY-6466"	"pyridoxal 5'-phosphate biosynthesis II"	"Zm00001d018632_T001.1"
"PWY-6466"	"pyridoxal 5'-phosphate biosynthesis II"	"Zm00001d007936_T001.1"
"PWY-6466"	"pyridoxal 5'-phosphate biosynthesis II"	"Zm00001d018633_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d015406_T002.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d015404_T002.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d015405_T002.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d050810_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d053776_T015.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d026293_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d019161_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d004965_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d004764_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d052097_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d000389_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d015444_T003.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d015445_T008.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d040968_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d051521_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d008986_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d037507_T015.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d002326_T003.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d049380_T011.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d004831_T001.1"
"PWY-6473"	"4-aminobutanoate degradation IV"	"Zm00001d041208_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d022203_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d027936_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d044558_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d052932_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d007502_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d012868_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d046750_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d012394_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d035106_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d036345_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d026188_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d021410_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d033547_T001.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"ZDS"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d019124_T003.1"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Z-ISO"
"PWY-6475"	"<i>trans</i>-lycopene biosynthesis II (plants)"	"Zm00001d023655_T001.1"
"PWY-6481"	"L-dopachrome biosynthesis"	"Zm00001d026109_T001.1"
"PWY-6481"	"L-dopachrome biosynthesis"	"Zm00001d049407_T001.1"
"PWY-6482"	"diphthamide biosynthesis (archaea)"	"Zm00001d029198_T003.1"
"PWY-6482"	"diphthamide biosynthesis (archaea)"	"Zm00001d046883_T001.1"
"PWY-6482"	"diphthamide biosynthesis (archaea)"	"Zm00001d036702_T001.1"
"PWY-6482"	"diphthamide biosynthesis (archaea)"	"Zm00001d018439_T003.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d012318_T001.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d032449_T003.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d021787_T003.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d025963_T002.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d006595_T001.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d049572_T004.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d020060_T001.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d037070_T001.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d044175_T001.1"
"PWY-6483"	"ceramide degradation"	"Zm00001d035537_T002.1"
"PWY-6494"	"gibberellin inactivation III (epoxidation)"	"Zm00001d035484_T001.1"
"PWY-6494"	"gibberellin inactivation III (epoxidation)"	"Zm00001d004538_T001.1"
"PWY-6494"	"gibberellin inactivation III (epoxidation)"	"Zm00001d025641_T001.1"
"PWY-6494"	"gibberellin inactivation III (epoxidation)"	"Zm00001d051863_T001.1"
"PWY-6494"	"gibberellin inactivation III (epoxidation)"	"Zm00001d038511_T001.1"
"PWY-6498"	"eumelanin biosynthesis"	"Zm00001d052321_T002.1"
